original_id,lima_0,lima_1,lima_2,lima_3,lima_4
lima_0,704.572021484375,7.3787055015563965,26.238412857055664,5.326203346252441,-2.6265058517456055
lima_1,-3.731172561645508,197.46661376953125,-1.5833030939102173,-5.860563278198242,-2.4444756507873535
lima_2,11.600275039672852,3.02866268157959,969.9453735351562,7.783441543579102,11.206348419189453
lima_3,11.61970043182373,5.7982892990112305,9.4249849319458,302.02728271484375,0.15080150961875916
lima_4,-4.735125541687012,9.95236873626709,11.523482322692871,8.553665161132812,391.0196533203125
